material_family,scenario_family,scenario_id,variant,current_a,leg,signed_branch_current_a,temperature_minimum_k,temperature_maximum_k,c1_minimum,c1_maximum,c0_minimum,c0_maximum,integrating_factor_ratio,positive_c0_supremum,poincare_eta,coercivity_margin_lower_bound,liouville_potential_minimum,liouville_potential_maximum,liouville_poincare_eta,liouville_coercivity_margin_lower_bound,at_least_one_analytic_sufficient_condition_passes,homogeneous_shooting_determinant,homogeneous_shooting_determinant_absolute,baseline_energy_residual_fraction
BTS/BST,six_property_method_corners,corner_mmmmpm,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0098668627093,0.002496867593604847,0.24386024989266,0.36520623158076104,0.40093352539842064,1.1346874836857908,0.40093352539842064,0.046094476999442205,0.9539055230005578,0.2842317003801146,0.5926629758144897,0.0600493142105143,0.9399506857894857,True,0.8574465926330239,0.8574465926330239,0.0
BTS/BST,six_property_method_corners,corner_mmmmpp,baseline,3.0,p,3.0,323.0,373.0,0.0,0.10497182103468335,0.2618236171221467,0.28712141324640245,1.0628835652652082,0.28712141324640245,0.030920857510928962,0.969079142489071,0.23407940286336953,0.35326523603009696,0.03579325185425925,0.9642067481457407,True,0.9168478117933012,0.9168478117933012,1.473253859881581e-16
BTS/BST,six_property_method_corners,corner_mmmmpp,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.2091524393127185,0.31110160467990755,0.3415361223398146,1.1215127131139628,0.3415361223398146,0.03880977267432017,0.9611902273256798,0.25154632360264007,0.49568769482523084,0.0502236639566343,0.9497763360433658,True,0.8744634759631734,0.8744634759631734,1.186768764310431e-16
BTS/BST,six_property_method_corners,corner_mmmmpp,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0020659103093996186,0.103838851343776,0.2618236171221467,0.28712141324640245,1.063467556301535,0.28712141324640245,0.030937846675322914,0.969062153324677,0.23120328075704716,0.3512361120560341,0.03558765861145016,0.9644123413885498,True,0.9169120654950162,0.9169120654950162,0.0
BTS/BST,six_property_method_corners,corner_mmmmpp,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.0021664295995355697,0.21059989188269881,0.31110160467990755,0.3415361245998766,1.1208425220693758,0.3415361245998766,0.038786581074320856,0.9612134189256791,0.2544837967476332,0.49797373486104524,0.05045528823891678,0.9495447117610832,True,0.874417289626667,0.874417289626667,0.0
BTS/BST,six_property_method_corners,corner_mmmmpp,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0020659103093996186,0.10614859647614143,0.2618236171221467,0.28712141324640245,1.0623358192232248,0.28712141324640245,0.030904922767115216,0.9690950772328848,0.23695289694492244,0.35530560413516565,0.03599998436573089,0.9640000156342691,True,0.9167836859268641,0.9167836859268641,1.4730979466954009e-16
BTS/BST,six_property_method_corners,corner_mmmmpp,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.0021664295995355697,0.20773269257498447,0.31110160467990755,0.3415361200446629,1.1222190395475302,0.3415361200446629,0.03883421472951917,0.9611657852704808,0.24860605871816585,0.4934077473389774,0.04999265697868473,0.9500073430213153,True,0.8745098113651835,0.8745098113651835,2.3737358772770317e-16
BTS/BST,six_property_method_corners,corner_mmmpmm,baseline,3.0,p,3.0,323.0,373.0,0.0,0.12322776218904385,0.30735815923034615,0.33705557207186376,1.0698462940832025,0.33705557207186376,0.03653618119094786,0.9634638188090522,0.2699606530365028,0.4202068756847712,0.0425758580190297,0.9574241419809703,True,0.9045655736917011,0.9045655736917011,0.0
BTS/BST,six_property_method_corners,corner_mmmpmm,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.24552720717872206,0.3304246857159266,0.36274948448814176,1.1409698395511834,0.36274948448814176,0.04193544181649539,0.9580645581835046,0.2558506248894066,0.5483614367736382,0.055560629837718,0.944439370162282,True,0.8606384034425945,0.8606384034425945,1.1674427230622662e-16
BTS/BST,six_property_method_corners,corner_mmmpmm,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0024251990588604216,0.12189761827863042,0.30735815923034615,0.33705557207186376,1.0706534452899128,0.33705557207186376,0.03656374610648755,0.9634362538935124,0.2663489072470017,0.417658812683912,0.0423176852597874,0.9576823147402126,True,0.9045941617348432,0.9045941617348432,2.802561816237121e-16
BTS/BST,six_property_method_corners,corner_mmmpmm,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.002543199964672191,0.24722561428028073,0.3304246857159266,0.36274948871435403,1.1401408474398187,0.36274948871435403,0.04190497335693567,0.9580950266430643,0.25933190190064,0.5511100737074215,0.05583912498525196,0.944160875014748,True,0.8605995455515578,0.8605995455515578,0.0
BTS/BST,six_property_method_corners,corner_mmmpmm,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0024251990588604216,0.12460904106513987,0.30735815923034615,0.33705557207186376,1.0691256264455138,0.33705557207186376,0.036511569764489056,0.9634884302355109,0.27356885791816044,0.4227692868552509,0.042835484551801056,0.9571645154481989,True,0.9045371996475857,0.9045371996475857,0.0
BTS/BST,six_property_method_corners,corner_mmmpmm,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.002543199964672191,0.24386041230982064,0.3304246857159266,0.3627494802014594,1.1418601608028127,0.3627494802014594,0.04196816437224747,0.9580318356277525,0.2523655304948613,0.5456203627945476,0.05528290097770532,0.9447170990222947,True,0.8606774786794735,0.8606774786794735,1.167537213244776e-16
BTS/BST,six_property_method_corners,corner_mmmpmp,baseline,3.0,p,3.0,323.0,373.0,0.0,0.12322776218904385,0.30735815923034615,0.33705557207186376,1.0698462940832025,0.33705557207186376,0.03653618119094786,0.9634638188090522,0.2699606530365028,0.4202068756847712,0.0425758580190297,0.9574241419809703,True,0.9045655736917011,0.9045655736917011,0.0
BTS/BST,six_property_method_corners,corner_mmmpmp,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.2091526793011341,0.2814728804246782,0.309008908212185,1.1263796841384208,0.309008908212185,0.035265988613442496,0.9647340113865575,0.22371835640798132,0.4584221497868808,0.046447874824271825,0.9535521251757282,True,0.8776584013093851,0.8776584013093851,0.0
BTS/BST,six_property_method_corners,corner_mmmpmp,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0024251990588604216,0.12189761827863042,0.30735815923034615,0.33705557207186376,1.0706534452899128,0.33705557207186376,0.03656374610648755,0.9634362538935124,0.2663489072470017,0.417658812683912,0.0423176852597874,0.9576823147402126,True,0.9045941617348432,0.9045941617348432,2.802561816237121e-16
BTS/BST,six_property_method_corners,corner_mmmpmp,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.0021664295995355697,0.21060011603704795,0.2814728804246782,0.30900890711762624,1.1257649257234885,0.30900890711762624,0.03524674092618895,0.964753259073811,0.22650956840395586,0.46060724757869365,0.046669271518912564,0.9533307284810875,True,0.8775860690665225,0.8775860690665225,1.2153692896384598e-16
BTS/BST,six_property_method_corners,corner_mmmpmp,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0024251990588604216,0.12460904106513987,0.30735815923034615,0.33705557207186376,1.0691256264455138,0.33705557207186376,0.036511569764489056,0.9634884302355109,0.27356885791816044,0.4227692868552509,0.042835484551801056,0.9571645154481989,True,0.9045371996475857,0.9045371996475857,0.0
BTS/BST,six_property_method_corners,corner_mmmpmp,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.0021664295995355697,0.20773276006289354,0.2814728804246782,0.30900890928138397,1.1270176064073985,0.30900890928138397,0.03528596153848145,0.9647140384615186,0.22092431338843926,0.4562428985894773,0.04622707051349692,0.953772929486503,True,0.8777308624481556,0.8777308624481556,1.2155831478742267e-16
BTS/BST,six_property_method_corners,corner_mmmppm,baseline,3.0,p,3.0,323.0,373.0,0.0,0.10497182103468335,0.2618236171221467,0.28712141324640245,1.0628835652652082,0.28712141324640245,0.030920857510928962,0.969079142489071,0.23407940286336953,0.35326523603009696,0.03579325185425925,0.9642067481457407,True,0.9168478117933012,0.9168478117933012,1.473253859881581e-16
BTS/BST,six_property_method_corners,corner_mmmppm,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.24552720717872206,0.3304246857159266,0.36274948448814176,1.1409698395511834,0.36274948448814176,0.04193544181649539,0.9580645581835046,0.2558506248894066,0.5483614367736382,0.055560629837718,0.944439370162282,True,0.8606384034425945,0.8606384034425945,1.1674427230622662e-16
BTS/BST,six_property_method_corners,corner_mmmppm,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0020659103093996186,0.103838851343776,0.2618236171221467,0.28712141324640245,1.063467556301535,0.28712141324640245,0.030937846675322914,0.969062153324677,0.23120328075704716,0.3512361120560341,0.03558765861145016,0.9644123413885498,True,0.9169120654950162,0.9169120654950162,0.0
BTS/BST,six_property_method_corners,corner_mmmppm,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.002543199964672191,0.24722561428028073,0.3304246857159266,0.36274948871435403,1.1401408474398187,0.36274948871435403,0.04190497335693567,0.9580950266430643,0.25933190190064,0.5511100737074215,0.05583912498525196,0.944160875014748,True,0.8605995455515578,0.8605995455515578,0.0
BTS/BST,six_property_method_corners,corner_mmmppm,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0020659103093996186,0.10614859647614143,0.2618236171221467,0.28712141324640245,1.0623358192232248,0.28712141324640245,0.030904922767115216,0.9690950772328848,0.23695289694492244,0.35530560413516565,0.03599998436573089,0.9640000156342691,True,0.9167836859268641,0.9167836859268641,1.4730979466954009e-16
BTS/BST,six_property_method_corners,corner_mmmppm,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.002543199964672191,0.24386041230982064,0.3304246857159266,0.3627494802014594,1.1418601608028127,0.3627494802014594,0.04196816437224747,0.9580318356277525,0.2523655304948613,0.5456203627945476,0.05528290097770532,0.9447170990222947,True,0.8606774786794735,0.8606774786794735,1.167537213244776e-16
BTS/BST,six_property_method_corners,corner_mmmppp,baseline,3.0,p,3.0,323.0,373.0,0.0,0.10497182103468335,0.2618236171221467,0.28712141324640245,1.0628835652652082,0.28712141324640245,0.030920857510928962,0.969079142489071,0.23407940286336953,0.35326523603009696,0.03579325185425925,0.9642067481457407,True,0.9168478117933012,0.9168478117933012,1.473253859881581e-16
BTS/BST,six_property_method_corners,corner_mmmppp,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.2091526793011341,0.2814728804246782,0.309008908212185,1.1263796841384208,0.309008908212185,0.035265988613442496,0.9647340113865575,0.22371835640798132,0.4584221497868808,0.046447874824271825,0.9535521251757282,True,0.8776584013093851,0.8776584013093851,0.0
BTS/BST,six_property_method_corners,corner_mmmppp,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0020659103093996186,0.103838851343776,0.2618236171221467,0.28712141324640245,1.063467556301535,0.28712141324640245,0.030937846675322914,0.969062153324677,0.23120328075704716,0.3512361120560341,0.03558765861145016,0.9644123413885498,True,0.9169120654950162,0.9169120654950162,0.0
BTS/BST,six_property_method_corners,corner_mmmppp,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.0021664295995355697,0.21060011603704795,0.2814728804246782,0.30900890711762624,1.1257649257234885,0.30900890711762624,0.03524674092618895,0.964753259073811,0.22650956840395586,0.46060724757869365,0.046669271518912564,0.9533307284810875,True,0.8775860690665225,0.8775860690665225,1.2153692896384598e-16
BTS/BST,six_property_method_corners,corner_mmmppp,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0020659103093996186,0.10614859647614143,0.2618236171221467,0.28712141324640245,1.0623358192232248,0.28712141324640245,0.030904922767115216,0.9690950772328848,0.23695289694492244,0.35530560413516565,0.03599998436573089,0.9640000156342691,True,0.9167836859268641,0.9167836859268641,1.4730979466954009e-16
BTS/BST,six_property_method_corners,corner_mmmppp,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.0021664295995355697,0.20773276006289354,0.2814728804246782,0.30900890928138397,1.1270176064073985,0.30900890928138397,0.03528596153848145,0.9647140384615186,0.22092431338843926,0.4562428985894773,0.04622707051349692,0.953772929486503,True,0.8777308624481556,0.8777308624481556,1.2155831478742267e-16
BTS/BST,six_property_method_corners,corner_mmpmmm,baseline,3.0,p,3.0,323.0,373.0,0.0,0.12322747096993736,0.27808595358936095,0.3049550413983527,1.0728090485582549,0.3049550413983527,0.03314808927696229,0.9668519107230377,0.24086510079725332,0.38594709150806167,0.039104616134914456,0.9608953838650856,True,0.9082422540826983,0.9082422540826983,7.189194381044074e-17
BTS/BST,six_property_method_corners,corner_mmpmmm,baseline,3.0,n,-3.0,323.0,373.0101119272692,-4.856043892246824e-05,0.24552720355998747,0.36520623158076104,0.4009335304284597,1.133702264922321,0.4009335304284597,0.04605445497692666,0.9539455450230734,0.28791962427726653,0.5955528248003341,0.06034211713030767,0.9396578828696923,True,0.8574436227552653,0.8574436227552653,1.1406551334628797e-16
BTS/BST,six_property_method_corners,corner_mmpmmm,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0024251990588604216,0.12189777282684572,0.27808595358936095,0.3049550413983527,1.0735399217789974,0.3049550413983527,0.0331706720942902,0.9668293279057099,0.2374286334298413,0.3835203917746357,0.038858740045579196,0.9611412599544208,True,0.9083024051520557,0.9083024051520557,1.4379854076191613e-16
BTS/BST,six_property_method_corners,corner_mmpmmm,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.01035690359316,-0.0025940402563470934,0.24722589264949332,0.36520623158076104,0.4009335379784313,1.1328844403120448,0.4009335379784313,0.046021233305449355,0.9539787666945506,0.2916038070073206,0.5984505224808353,0.0606357152891337,0.9393642847108663,True,0.85744090808764,0.85744090808764,1.1405686064485094e-16
BTS/BST,six_property_method_corners,corner_mmpmmm,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0024251990588604216,0.12460920720181487,0.27808595358936095,0.3049550413983527,1.0721306602002978,0.3049550413983527,0.03312712815822058,0.9668728718417794,0.2442979710499963,0.38838762915057856,0.039351894297577954,0.9606481057024221,True,0.9081822897777384,0.9081822897777384,0.0
BTS/BST,six_property_method_corners,corner_mmpmmm,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0098668627093,0.002496867593604847,0.24386024989266,0.36520623158076104,0.40093352539842064,1.1346874836857908,0.40093352539842064,0.046094476999442205,0.9539055230005578,0.2842317003801146,0.5926629758144897,0.0600493142105143,0.9399506857894857,True,0.8574465926330239,0.8574465926330239,0.0
BTS/BST,six_property_method_corners,corner_mmpmmp,baseline,3.0,p,3.0,323.0,373.0,0.0,0.12322747096993736,0.27808595358936095,0.3049550413983527,1.0728090485582549,0.3049550413983527,0.03314808927696229,0.9668519107230377,0.24086510079725332,0.38594709150806167,0.039104616134914456,0.9608953838650856,True,0.9082422540826983,0.9082422540826983,7.189194381044074e-17
BTS/BST,six_property_method_corners,corner_mmpmmp,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.2091524393127185,0.31110160467990755,0.3415361223398146,1.1215127131139628,0.3415361223398146,0.03880977267432017,0.9611902273256798,0.25154632360264007,0.49568769482523084,0.0502236639566343,0.9497763360433658,True,0.8744634759631734,0.8744634759631734,1.186768764310431e-16
BTS/BST,six_property_method_corners,corner_mmpmmp,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0024251990588604216,0.12189777282684572,0.27808595358936095,0.3049550413983527,1.0735399217789974,0.3049550413983527,0.0331706720942902,0.9668293279057099,0.2374286334298413,0.3835203917746357,0.038858740045579196,0.9611412599544208,True,0.9083024051520557,0.9083024051520557,1.4379854076191613e-16
BTS/BST,six_property_method_corners,corner_mmpmmp,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.0021664295995355697,0.21059989188269881,0.31110160467990755,0.3415361245998766,1.1208425220693758,0.3415361245998766,0.038786581074320856,0.9612134189256791,0.2544837967476332,0.49797373486104524,0.05045528823891678,0.9495447117610832,True,0.874417289626667,0.874417289626667,0.0
BTS/BST,six_property_method_corners,corner_mmpmmp,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0024251990588604216,0.12460920720181487,0.27808595358936095,0.3049550413983527,1.0721306602002978,0.3049550413983527,0.03312712815822058,0.9668728718417794,0.2442979710499963,0.38838762915057856,0.039351894297577954,0.9606481057024221,True,0.9081822897777384,0.9081822897777384,0.0
BTS/BST,six_property_method_corners,corner_mmpmmp,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.0021664295995355697,0.20773269257498447,0.31110160467990755,0.3415361200446629,1.1222190395475302,0.3415361200446629,0.03883421472951917,0.9611657852704808,0.24860605871816585,0.4934077473389774,0.04999265697868473,0.9500073430213153,True,0.8745098113651835,0.8745098113651835,2.3737358772770317e-16
BTS/BST,six_property_method_corners,corner_mmpmpm,baseline,3.0,p,3.0,323.0,373.0,0.0,0.10497150090450687,0.23688803453908525,0.2597765167467449,1.064880838687597,0.2597765167467449,0.02802858390089912,0.9719714160991009,0.2089004680599105,0.32539205995958703,0.0329691086629239,0.9670308913370761,True,0.9202069103770049,0.9202069103770049,1.5135213847385556e-16
BTS/BST,six_property_method_corners,corner_mmpmpm,baseline,3.0,n,-3.0,323.0,373.0101119272692,-4.856043892246824e-05,0.24552720355998747,0.36520623158076104,0.4009335304284597,1.133702264922321,0.4009335304284597,0.04605445497692666,0.9539455450230734,0.28791962427726653,0.5955528248003341,0.06034211713030767,0.9396578828696923,True,0.8574436227552653,0.8574436227552653,1.1406551334628797e-16
BTS/BST,six_property_method_corners,corner_mmpmpm,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0020659103093996186,0.1038386751499163,0.23688803453908525,0.2597765167467449,1.0654103272705246,0.2597765167467449,0.028042520497964244,0.9719574795020357,0.20615078748864277,0.3234475690894297,0.03277209054637784,0.9672279094536221,True,0.9202941031193771,0.9202941031193771,1.513689705619882e-16
BTS/BST,six_property_method_corners,corner_mmpmpm,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.01035690359316,-0.0025940402563470934,0.24722589264949332,0.36520623158076104,0.4009335379784313,1.1328844403120448,0.4009335379784313,0.046021233305449355,0.9539787666945506,0.2916038070073206,0.5984505224808353,0.0606357152891337,0.9393642847108663,True,0.85744090808764,0.85744090808764,1.1405686064485094e-16
